,carID,brand,model,year,transmission,mileage,fuelType,tax,mpg,engineSize,price
2304,18551,toyota,Avensis,2016,Manual,17895,Diesel,20.0,67.3,1.6,9750
2305,18553,merc,M Class,2015,Semi-Auto,37963,Diesel,205.0,39.2,2.1,21998
2306,18564,merc,M Class,2008,Semi-Auto,96000,Diesel,565.0,28.8,3.0,6495
2307,18565,audi,A7,2016,Semi-Auto,29000,Diesel,30.0,62.8,3.0,20250
2308,18568,vauxhall,Agila,2014,Manual,32300,Petrol,30.0,55.4,1.2,4995
2309,18570,vw,Arteon,2019,Automatic,7747,Diesel,145.0,50.4,2.0,24000
2310,18572,ford,Mustang,2016,Automatic,18000,Petrol,325.0,28.8,2.3,24990
2311,18575,ford,Galaxy,2016,Manual,85259,Diesel,125.0,56.5,2.0,12940
2312,18578,ford,Edge,2019,Semi-Auto,6852,Diesel,145.0,37.2,2.0,32499
2313,18579,vw,CC,2014,Manual,64650,Diesel,30.0,60.1,2.0,8798
2314,18580,hyundi,Santa Fe,2016,Manual,52265,Diesel,200.0,47.1,2.2,15299
2315,18582,merc,CLS Class,2016,Automatic,42018,Diesel,125.0,57.7,2.1,19590
2316,18585,vw,Shuttle,2018,Manual,22628,Diesel,145.0,47.1,2.0,19998
2317,18587,toyota,Prius,2017,Automatic,33751,Hybrid,135.0,94.1,1.8,18500
2318,18588,ford,Edge,2019,Automatic,8772,Diesel,145.0,37.2,2.0,31995
2319,18597,skoda,Yeti,2016,Semi-Auto,16784,Petrol,125.0,51.4,1.2,13000
2320,18601,vw,Caravelle,2011,Automatic,96000,Diesel,325.0,34.4,2.0,20995
2321,18603,audi,A8,2020,Automatic,250,Diesel,145.0,39.2,3.0,78990
2322,18608,toyota,GT86,2013,Manual,72000,Petrol,265.0,36.2,2.0,10495
2323,18609,merc,CLA Class,2019,Automatic,3439,Petrol,145.0,40.9,2.0,26991
2324,18611,merc,V Class,2018,Automatic,22,Diesel,145.0,44.8,2.2,35299
2325,18613,skoda,Scala,2019,Automatic,5860,Diesel,145.0,54.3,1.6,17925
2326,18620,vw,Jetta,2016,Manual,57605,Diesel,20.0,67.3,2.0,9995
2327,18624,toyota,Verso,2016,Semi-Auto,16429,Petrol,200.0,42.8,1.8,13981
2328,18625,vw,Arteon,2019,Automatic,1201,Petrol,145.0,47.1,2.0,26999
2329,18628,ford,Grand C-MAX,2016,Automatic,19704,Diesel,30.0,58.9,1.5,10077
2330,18629,toyota,Verso,2017,Manual,10136,Diesel,145.0,62.8,1.6,15995
2331,18630,vw,Scirocco,2012,Manual,77000,Petrol,160.0,44.1,1.4,6490
2332,18631,merc,GLB Class,2020,Semi-Auto,1000,Diesel,145.0,47.9,2.0,30209
2333,18632,vw,Tiguan Allspace,2019,Semi-Auto,8181,Diesel,145.0,39.2,2.0,26199
2334,18634,skoda,Rapid,2015,Manual,53549,Diesel,30.0,64.2,1.6,5950
2335,18648,vw,CC,2016,Automatic,41044,Diesel,125.0,58.9,2.0,12290
2336,18650,vw,Arteon,2019,Automatic,50,Petrol,145.0,47.1,2.0,30000
2337,18657,merc,G Class,2020,Semi-Auto,1350,Petrol,145.0,21.4,4.0,159999
2338,18658,bmw,X7,2020,Semi-Auto,1000,Petrol,145.0,24.8,3.0,79566
2339,18664,toyota,Hilux,2018,Automatic,24692,Diesel,260.0,36.2,2.4,23988
2340,18667,ford,Grand Tourneo Connect,2017,Automatic,12757,Diesel,145.0,56.6,1.5,14998
2341,18671,skoda,Yeti,2016,Automatic,10947,Petrol,125.0,51.4,1.2,12399
2342,18674,vw,Arteon,2019,Semi-Auto,6777,Petrol,145.0,47.1,2.0,25897
2343,18678,vw,CC,2016,Semi-Auto,52276,Diesel,125.0,58.9,2.0,12990
2344,18680,vw,CC,2015,Manual,60687,Diesel,30.0,60.1,2.0,9995
2345,18681,hyundi,Santa Fe,2015,Manual,25770,Diesel,200.0,46.3,2.2,14498
2346,18684,toyota,GT86,2012,Manual,53000,Petrol,250.0,36.2,2.0,11995
2347,18685,bmw,M4,2019,Semi-Auto,8787,Petrol,145.0,34.0,3.0,39275
2348,18690,toyota,GT86,2017,Manual,12340,Petrol,145.0,36.2,2.0,18995
2349,18693,merc,V Class,2018,Manual,49000,Diesel,145.0,46.3,2.1,19000
2350,18695,toyota,Prius,2016,Automatic,49104,Hybrid,0.0,85.6,1.8,17291
2351,18700,vw,Amarok,2019,Automatic,7504,Diesel,260.0,28.3,3.0,35000
2352,18703,merc,CLS Class,2018,Semi-Auto,13914,Diesel,145.0,48.7,2.9,32800
2353,18705,vw,Arteon,2018,Semi-Auto,32713,Petrol,145.0,47.1,2.0,19990
2354,18709,toyota,Land Cruiser,2019,Semi-Auto,11619,Diesel,145.0,30.1,2.8,40999
2355,18710,vw,Eos,2008,Manual,65000,Diesel,195.0,48.0,2.0,4995
2356,18711,toyota,Verso,2016,Manual,14996,Petrol,200.0,41.5,1.6,11990
2357,18713,audi,RS4,2013,Semi-Auto,28359,Petrol,565.0,26.4,4.2,26995
2358,18716,ford,Galaxy,2017,Manual,35545,Diesel,125.0,56.5,2.0,19790
2359,18720,merc,V Class,2018,Manual,13013,Diesel,145.0,46.3,2.1,20698
2360,18721,bmw,X4,2017,Automatic,23604,Diesel,150.0,54.3,2.0,23900
2361,18725,toyota,Verso,2017,Semi-Auto,26242,Petrol,150.0,43.5,1.8,14995
2362,18727,ford,Puma,2020,Manual,2986,Petrol,145.0,50.4,1.0,20890
2363,18733,merc,GL Class,2016,Automatic,39542,Diesel,30.0,64.2,2.1,16999
2364,18738,merc,CLS Class,2017,Semi-Auto,14698,Diesel,160.0,51.4,3.0,26512
2365,18740,vw,CC,2014,Automatic,45755,Diesel,150.0,53.3,2.0,11000
2366,18741,toyota,Verso,2016,Manual,12698,Petrol,200.0,41.5,1.6,11195
2367,18744,hyundi,Santa Fe,2019,Semi-Auto,3960,Diesel,145.0,39.8,2.2,32490
2368,18748,ford,Mustang,2019,Automatic,2500,Petrol,145.0,22.1,5.0,45250
2369,18749,toyota,Hilux,2017,Automatic,35855,Diesel,260.0,36.2,2.4,19490
2370,18756,vauxhall,GTC,2016,Manual,38330,Petrol,160.0,47.1,1.4,7998
2371,18759,merc,CLA Class,2014,Automatic,34222,Diesel,30.0,62.8,2.1,16991
2372,18760,merc,V Class,2018,Manual,34483,Diesel,150.0,46.3,2.1,19346
2373,18762,bmw,Z4,2020,Semi-Auto,1000,Petrol,145.0,38.7,2.0,31980
2374,18769,hyundi,IX35,2015,Manual,45163,Diesel,145.0,53.3,1.7,8795
2375,18772,toyota,Prius,2019,Automatic,6552,Hybrid,135.0,235.0,1.8,24987
2376,18773,audi,R8,2014,Automatic,31930,Petrol,580.0,21.9,5.2,59990
2377,18775,vauxhall,Zafira Tourer,2017,Manual,29221,Petrol,145.0,41.5,1.4,11499
2378,18777,bmw,X4,2015,Automatic,26928,Diesel,200.0,47.9,3.0,20600
2379,18779,toyota,Avensis,2014,Manual,142000,Diesel,30.0,62.8,2.0,3930
2380,18782,merc,SLK,2015,Automatic,25996,Diesel,145.0,70.6,2.1,12999
2381,18783,merc,V Class,2019,Automatic,19735,Diesel,145.0,48.7,2.1,23750
2382,18788,toyota,Avensis,2016,Manual,47352,Diesel,20.0,67.3,1.6,10249
2383,18793,bmw,M4,2016,Semi-Auto,21107,Petrol,300.0,34.0,3.0,31498
2384,18796,bmw,Z4,2019,Automatic,11,Petrol,145.0,38.7,2.0,32995
2385,18797,hyundi,Santa Fe,2019,Semi-Auto,9993,Diesel,145.0,42.8,2.2,29990
2386,18798,merc,SLK,2015,Other,39000,Diesel,150.0,56.5,2.1,12995
2387,18799,merc,GLS Class,2019,Semi-Auto,13110,Diesel,145.0,37.2,3.0,47980
2388,18800,bmw,7 Series,2019,Semi-Auto,3000,Diesel,145.0,41.5,3.0,53000
2389,18802,merc,CLA Class,2017,Automatic,17932,Petrol,150.0,53.3,1.6,17000
2390,18803,skoda,Kamiq,2019,Semi-Auto,563,Diesel,145.0,52.3,1.6,21990
2391,18809,hyundi,IX20,2018,Manual,10612,Petrol,150.0,50.4,1.4,10350
2392,18815,audi,A8,2019,Semi-Auto,3442,Diesel,145.0,40.4,3.0,39940
2393,18820,ford,Edge,2019,Automatic,10,Diesel,145.0,37.2,2.0,33000
2394,18821,vw,Scirocco,2017,Semi-Auto,11436,Diesel,145.0,53.3,2.0,17595
2395,18823,toyota,Supra,2019,Automatic,162,Petrol,145.0,34.5,3.0,49490
2396,18825,merc,V Class,2018,Manual,32095,Diesel,145.0,46.3,2.1,21996
2397,18827,bmw,X6,2013,Automatic,80000,Diesel,300.0,37.7,3.0,16990
2398,18829,ford,Edge,2017,Manual,17200,Diesel,205.0,47.9,2.0,21180
2399,18831,merc,V Class,2018,Automatic,19016,Diesel,145.0,48.7,2.1,19750
2400,18832,toyota,Hilux,2017,Manual,58630,Diesel,260.0,40.4,2.4,18995
2401,18833,hyundi,IX20,2016,Manual,28933,Petrol,125.0,50.4,1.4,7998
2402,18835,bmw,X6,2019,Semi-Auto,3371,Diesel,145.0,34.9,3.0,58990
2403,18843,vw,Beetle,2006,Manual,103875,Petrol,260.0,36.7,1.6,1799
2404,18844,ford,Grand C-MAX,2017,Manual,13809,Diesel,30.0,64.2,1.5,10800
2405,18845,vw,Beetle,2013,Manual,52750,Diesel,125.0,57.6,2.0,7691
2406,18849,merc,S Class,2019,Automatic,2000,Diesel,145.0,48.7,3.0,59995
2407,18854,ford,Fusion,2008,Manual,105000,Petrol,200.0,42.8,1.6,1895
2408,18862,vw,Arteon,2018,Automatic,11639,Diesel,145.0,60.1,2.0,21999
2409,18863,bmw,M4,2020,Semi-Auto,2024,Petrol,145.0,34.0,3.0,49623
2410,18864,hyundi,IX20,2019,Manual,7887,Petrol,150.0,37.2,1.6,11994
2411,18865,vw,Shuttle,2018,Manual,33441,Diesel,145.0,47.1,2.0,20998
2412,18870,bmw,Z4,2008,Manual,63000,Petrol,325.0,31.7,3.0,14000
2413,18873,merc,SLK,2015,Semi-Auto,27877,Diesel,30.0,70.6,2.0,16480
2414,18876,ford,Grand C-MAX,2016,Manual,36511,Diesel,30.0,64.2,1.5,9999
2415,18878,merc,S Class,2017,Semi-Auto,6200,Diesel,150.0,52.3,3.0,40990
2416,18882,bmw,M3,2004,Manual,46000,Petrol,325.0,23.3,3.2,19500
2417,18884,ford,KA,2012,Manual,65000,Petrol,30.0,57.7,1.2,3499
2418,18897,merc,M Class,2015,Semi-Auto,37484,Diesel,300.0,39.2,3.0,22498
2419,18899,skoda,Rapid,2018,Manual,16450,Petrol,145.0,61.4,1.0,9895
2420,18900,hyundi,I800,2018,Automatic,36501,Diesel,145.0,28.0,2.5,17990
2421,18904,toyota,Hilux,2018,Automatic,12255,Diesel,260.0,36.2,2.4,24995
2422,18906,skoda,Kamiq,2020,Manual,3942,Petrol,145.0,49.6,1.0,16490
2423,18907,merc,CLS Class,2013,Automatic,91554,Diesel,200.0,46.3,3.0,12475
2424,18912,merc,S Class,2019,Semi-Auto,11735,Diesel,145.0,52.3,3.0,44980
2425,18915,bmw,Z4,2020,Semi-Auto,3100,Petrol,145.0,38.7,2.0,34993
2426,18916,skoda,Kamiq,2019,Semi-Auto,2856,Petrol,145.0,44.1,1.5,19990
2427,18917,bmw,X4,2019,Automatic,5505,Diesel,145.0,42.8,2.0,39995
2428,18918,toyota,Avensis,2015,Semi-Auto,56093,Diesel,240.0,44.1,2.2,7490
2429,18920,hyundi,Santa Fe,2014,Semi-Auto,49216,Diesel,260.0,41.5,2.2,12891
2430,18923,audi,RS3,2018,Automatic,24090,Petrol,145.0,34.0,2.5,34491
2431,18925,audi,RS3,2019,Automatic,10250,Petrol,145.0,30.1,2.5,39000
2432,18926,audi,S3,2018,Automatic,24500,Petrol,150.0,43.5,2.0,27995
2433,18927,bmw,M4,2019,Automatic,5000,Petrol,145.0,34.0,3.0,44988
2434,18928,merc,X-CLASS,2018,Automatic,42000,Diesel,260.0,31.4,3.0,29990
2435,18930,merc,GL Class,2015,Automatic,27713,Diesel,20.0,67.3,2.1,15799
2436,18931,ford,Tourneo Connect,2019,Manual,12815,Diesel,145.0,48.7,1.5,17000
2437,18934,bmw,M3,2019,Semi-Auto,5957,Petrol,145.0,33.2,3.0,62995
2438,18936,ford,Tourneo Connect,2017,Manual,66305,Diesel,145.0,64.2,1.5,8975
2439,18938,toyota,GT86,2017,Manual,16444,Petrol,265.0,36.2,2.0,17995
2440,18941,ford,Galaxy,2017,Manual,15037,Diesel,125.0,56.5,2.0,19998
2441,18942,merc,V Class,2018,Manual,21431,Diesel,145.0,46.3,2.1,20498
2442,18950,ford,Galaxy,2009,Manual,75000,Diesel,200.0,45.6,2.0,5275
2443,18951,merc,S Class,2015,Automatic,12687,Diesel,205.0,48.7,3.0,29029
2444,18952,bmw,6 Series,2016,Automatic,50475,Diesel,200.0,49.6,3.0,19899
2445,18953,vw,Arteon,2019,Semi-Auto,4340,Petrol,145.0,40.4,1.5,23990
2446,18955,skoda,Rapid,2014,Manual,33136,Diesel,30.0,64.2,1.6,5521
2447,18965,vw,Scirocco,2016,Manual,37433,Petrol,145.0,46.3,2.0,13499
2448,18968,bmw,X4,2019,Semi-Auto,7974,Diesel,150.0,42.8,2.0,31995
2449,18969,bmw,7 Series,2019,Semi-Auto,11126,Diesel,150.0,58.9,3.0,38980
2450,18970,vauxhall,Agila,2015,Manual,60000,Petrol,30.0,55.4,1.2,4695
2451,18972,merc,V Class,2015,Semi-Auto,56617,Diesel,235.0,44.8,2.2,25990
2452,18975,vauxhall,Antara,2013,Manual,62000,Diesel,240.0,44.1,2.2,6599
2453,18985,hyundi,IX35,2014,Manual,41778,Diesel,150.0,53.3,1.7,8500
2454,18989,vw,Tiguan Allspace,2019,Automatic,8512,Diesel,145.0,38.7,2.0,27599
2455,18993,bmw,M5,2019,Semi-Auto,3545,Petrol,145.0,24.1,4.4,72000
2456,18996,toyota,Prius,2016,Automatic,21291,Hybrid,0.0,94.1,1.8,18675
2457,18998,ford,Galaxy,2016,Manual,53164,Diesel,125.0,56.5,2.0,15780
2458,19003,vw,Scirocco,2015,Manual,47010,Diesel,20.0,55.4,2.0,10999
2459,19007,ford,Puma,2020,Manual,1211,Petrol,145.0,49.6,1.0,21991
2460,19009,ford,Grand C-MAX,2016,Manual,28982,Diesel,30.0,64.2,1.5,13990
2461,19010,merc,GLS Class,2017,Semi-Auto,16650,Diesel,300.0,37.2,3.0,39649
2462,19011,toyota,GT86,2019,Manual,995,Petrol,145.0,33.2,2.0,23995
2463,19018,vauxhall,GTC,2017,Automatic,9616,Petrol,200.0,42.8,1.4,10991
2464,19019,merc,X-CLASS,2019,Automatic,500,Diesel,260.0,35.8,2.3,22995
2465,19030,audi,A7,2019,Semi-Auto,3130,Diesel,145.0,48.7,2.0,31210
2466,19036,ford,Mustang,2019,Automatic,2000,Petrol,145.0,22.1,5.0,40495
2467,19038,merc,GL Class,2017,Automatic,10881,Diesel,145.0,56.5,2.1,26999
2468,19043,vw,CC,2015,Automatic,70920,Diesel,145.0,54.3,2.0,10000
2469,19054,ford,Grand C-MAX,2018,Manual,3937,Petrol,145.0,47.1,1.0,14499
2470,19060,ford,Grand C-MAX,2016,Manual,13967,Diesel,30.0,64.2,1.5,10799
2471,19062,merc,SLK,2015,Automatic,14125,Petrol,145.0,47.9,2.0,16995
2472,19065,ford,Tourneo Connect,2016,Automatic,11297,Diesel,125.0,56.6,1.5,13000
2473,19066,skoda,Rapid,2015,Manual,44157,Petrol,30.0,57.7,1.2,7500
2474,19072,ford,Galaxy,2013,Manual,99900,Diesel,150.0,52.3,1.6,6470
2475,19073,vauxhall,Combo Life,2019,Manual,2674,Petrol,145.0,42.2,1.2,14900
2476,19075,toyota,PROACE VERSO,2019,Automatic,10,Diesel,145.0,38.7,2.0,27998
2477,19077,audi,Q8,2019,Semi-Auto,9991,Diesel,150.0,32.8,3.0,62950
2478,19079,hyundi,IX20,2018,Automatic,12914,Petrol,145.0,43.5,1.6,10475
2479,19087,bmw,M5,2019,Semi-Auto,16529,Petrol,145.0,26.9,4.4,58991
2480,19091,ford,KA,2014,Manual,49439,Petrol,30.0,57.7,1.2,4999
2481,19092,hyundi,Santa Fe,2019,Automatic,7921,Diesel,145.0,42.8,2.2,28990
2482,19094,ford,Grand C-MAX,2016,Manual,31860,Diesel,30.0,64.2,1.5,9999
2483,19096,bmw,X6,2019,Semi-Auto,101,Diesel,145.0,34.9,3.0,59995
2484,19100,ford,KA,2013,Manual,40000,Petrol,30.0,57.7,1.2,4800
2485,19111,merc,CLS Class,2019,Semi-Auto,164,Petrol,145.0,31.4,2.0,45799
2486,19112,hyundi,Santa Fe,2018,Semi-Auto,9176,Diesel,145.0,39.2,2.2,31995
2487,19116,vw,Amarok,2019,Automatic,12560,Diesel,260.0,28.3,3.0,27499
2488,19117,hyundi,Santa Fe,2016,Semi-Auto,34670,Diesel,235.0,42.8,2.2,17995
2489,19131,vauxhall,GTC,2016,Manual,53722,Petrol,160.0,47.1,1.4,5991
2490,19132,hyundi,IX20,2015,Automatic,20500,Petrol,205.0,43.6,1.6,7895
2491,19136,hyundi,Santa Fe,2018,Automatic,9648,Diesel,145.0,39.2,2.2,29500
2492,19150,ford,Puma,2020,Manual,270,Petrol,145.0,50.4,1.0,20775
2493,19151,hyundi,Santa Fe,2018,Automatic,15157,Diesel,145.0,39.2,2.2,30500
2494,19152,merc,CLS Class,2019,Automatic,3000,Diesel,150.0,45.6,2.0,37352
2495,19153,hyundi,IX20,2017,Manual,26987,Petrol,125.0,50.4,1.4,8900
2496,19157,bmw,X4,2015,Automatic,59975,Diesel,200.0,47.9,3.0,19700
2497,19163,audi,A8,2018,Semi-Auto,17951,Diesel,145.0,50.4,3.0,35000
2498,19167,bmw,6 Series,2013,Automatic,57000,Diesel,165.0,49.6,3.0,16600
2499,19168,skoda,Scala,2019,Manual,2657,Petrol,145.0,49.6,1.0,14995
2500,19170,merc,CLS Class,2016,Semi-Auto,22878,Diesel,160.0,49.6,3.0,24980
2501,19171,merc,CLA Class,2016,Manual,21722,Diesel,20.0,67.3,2.1,16450
2502,19175,toyota,Prius,2015,Automatic,16100,Hybrid,10.0,64.2,1.8,23300
2503,19177,merc,CLS Class,2014,Semi-Auto,53931,Diesel,200.0,46.3,3.0,16500
2504,19179,ford,Grand C-MAX,2016,Manual,19548,Diesel,30.0,64.2,1.5,11250
2505,19180,vw,Caravelle,2019,Automatic,10,Diesel,145.0,33.6,2.0,54995
2506,19181,merc,GL Class,2016,Semi-Auto,32726,Diesel,325.0,36.2,3.0,34998
2507,19184,audi,Q8,2019,Automatic,9002,Diesel,145.0,33.6,3.0,53000
2508,19187,bmw,7 Series,2020,Semi-Auto,3301,Diesel,145.0,41.5,3.0,57980
2509,19190,ford,KA,2015,Manual,40443,Petrol,30.0,57.7,1.2,4989
2510,19195,toyota,PROACE VERSO,2019,Manual,6570,Diesel,145.0,40.4,2.0,23950
2511,19197,toyota,Prius,2009,Automatic,83000,Hybrid,0.0,72.4,1.8,6990
2512,19199,merc,S Class,2016,Semi-Auto,30135,Diesel,200.0,47.9,3.0,28498
2513,19204,vw,Arteon,2019,Semi-Auto,4989,Diesel,145.0,50.4,2.0,24995
2514,19211,audi,SQ5,2016,Automatic,46709,Diesel,235.0,42.2,3.0,28888
2515,19214,toyota,Hilux,2015,Manual,80069,Diesel,260.0,38.7,2.5,9995
2516,19215,bmw,X7,2019,Semi-Auto,9121,Diesel,145.0,31.4,3.0,73950
2517,19217,skoda,Roomster,2009,Manual,97000,Petrol,190.0,40.9,1.4,2495
2518,19218,vauxhall,Combo Life,2019,Manual,5134,Petrol,145.0,42.2,1.2,14490
2519,19228,bmw,X7,2019,Semi-Auto,5000,Diesel,145.0,33.6,3.0,68720
2520,19229,merc,GL Class,2014,Automatic,66010,Diesel,145.0,55.4,2.1,13421
2521,19232,bmw,7 Series,2016,Automatic,26093,Diesel,145.0,53.3,3.0,26149
2522,19235,vw,Tiguan Allspace,2019,Automatic,5000,Diesel,145.0,39.2,2.0,29950
2523,19237,vw,Caddy Maxi Life,2019,Manual,1798,Petrol,150.0,39.8,1.0,18990
2524,19239,vauxhall,GTC,2015,Manual,34000,Petrol,160.0,47.1,1.4,9434
2525,19243,toyota,Prius,2016,Automatic,32457,Hybrid,0.0,94.1,1.8,20995
2526,19244,vw,Arteon,2018,Semi-Auto,4350,Diesel,145.0,52.3,2.0,22785
2527,19245,ford,Galaxy,2016,Automatic,18517,Diesel,145.0,52.3,2.0,19999
2528,19249,skoda,Scala,2019,Semi-Auto,3374,Petrol,150.0,45.6,1.5,16250
2529,19251,bmw,X4,2020,Semi-Auto,2000,Petrol,145.0,26.9,3.0,43995
2530,19257,audi,RS3,2015,Automatic,48798,Petrol,305.0,34.9,2.5,27995
2531,19263,merc,V Class,2018,Manual,24164,Diesel,145.0,46.3,2.1,19498
2532,19264,audi,A7,2015,Semi-Auto,44230,Diesel,160.0,52.3,3.0,20981
2533,19265,merc,X-CLASS,2018,Automatic,53000,Diesel,260.0,35.8,2.3,21990
2534,19267,audi,Q8,2019,Automatic,1000,Diesel,145.0,33.6,3.0,54000
2535,19272,toyota,Hilux,2019,Automatic,23160,Diesel,260.0,36.2,2.4,25998
2536,19277,toyota,Avensis,2017,Automatic,28000,Petrol,145.0,47.1,1.8,15000
2537,19285,skoda,Rapid,2018,Manual,11724,Petrol,145.0,58.9,1.0,8690
2538,19287,hyundi,Santa Fe,2019,Semi-Auto,5473,Diesel,145.0,39.2,2.2,33799
2539,19288,toyota,Verso,2009,Manual,131797,Diesel,160.0,51.4,2.0,2300
2540,19290,bmw,X6,2016,Semi-Auto,39026,Diesel,205.0,47.1,3.0,31995
2541,19291,vw,Scirocco,2016,Manual,21641,Diesel,20.0,55.4,2.0,13480
2542,19292,vauxhall,Combo Life,2019,Manual,3250,Diesel,145.0,53.3,1.5,19991
2543,19293,ford,KA,2017,Manual,16744,Petrol,30.0,57.7,1.2,8100
2544,19297,vw,CC,2015,Manual,24571,Diesel,30.0,60.1,2.0,10950
2545,19300,hyundi,Santa Fe,2017,Manual,28845,Diesel,200.0,47.1,2.2,19995
2546,19301,bmw,6 Series,2013,Automatic,43186,Diesel,160.0,49.6,3.0,17512
2547,19306,vw,California,2019,Automatic,7750,Diesel,260.0,32.1,2.0,52991
2548,19308,toyota,Prius,2017,Automatic,17689,Hybrid,135.0,94.1,1.8,20610
2549,19309,vw,Arteon,2017,Automatic,16283,Petrol,145.0,47.1,2.0,19990
2550,19314,skoda,Scala,2020,Semi-Auto,4112,Petrol,145.0,45.6,1.5,17650
2551,19315,skoda,Yeti,2013,Manual,58077,Diesel,200.0,46.3,2.0,6995
2552,19317,ford,Grand C-MAX,2016,Manual,22120,Petrol,30.0,54.3,1.0,9995
2553,19318,ford,Tourneo Connect,2019,Automatic,5659,Diesel,145.0,44.1,1.5,18500
2554,19319,merc,S Class,2019,Semi-Auto,1400,Petrol,145.0,34.0,4.0,89999
2555,19322,bmw,X4,2016,Semi-Auto,28480,Diesel,200.0,47.1,3.0,25041
2556,19327,ford,Edge,2017,Manual,19775,Diesel,165.0,48.7,2.0,18490
2557,19328,skoda,Kamiq,2019,Manual,4177,Petrol,145.0,47.1,1.0,19295
2558,19330,ford,Grand C-MAX,2016,Semi-Auto,24335,Diesel,30.0,58.9,1.5,10495
2559,19332,audi,S3,2017,Manual,12500,Petrol,145.0,39.8,2.0,23990
2560,19333,vw,Scirocco,2018,Semi-Auto,11100,Diesel,150.0,62.8,2.0,20971
2561,19335,bmw,M4,2020,Semi-Auto,40,Petrol,145.0,34.0,3.0,43000
2562,19336,merc,CLS Class,2019,Semi-Auto,4001,Diesel,145.0,47.9,2.9,40998
2563,19338,vw,CC,2016,Semi-Auto,55000,Diesel,125.0,56.5,2.0,11965
2564,19341,toyota,Verso,2017,Manual,20891,Petrol,200.0,41.5,1.6,11400
2565,19343,vw,Caravelle,2019,Automatic,6596,Diesel,145.0,32.8,2.0,39994
2566,19348,skoda,Kamiq,2019,Manual,5500,Petrol,145.0,47.9,1.0,19820
2567,19351,ford,Grand C-MAX,2017,Manual,12538,Diesel,30.0,64.2,1.5,11000
2568,19354,toyota,Prius,2017,Automatic,33875,Hybrid,0.0,94.1,1.8,18995
2569,19355,vw,Shuttle,2019,Semi-Auto,5000,Diesel,150.0,32.8,2.0,32950
2570,19357,vw,Arteon,2018,Semi-Auto,5952,Petrol,145.0,48.7,1.5,21998
2571,19358,hyundi,I800,2019,Manual,16464,Diesel,150.0,31.7,2.5,18440
2572,19360,hyundi,I40,2016,Semi-Auto,26876,Diesel,125.0,56.5,1.7,10695
2573,19362,merc,CLS Class,2018,Automatic,6710,Diesel,145.0,48.7,2.9,33740
2574,19365,bmw,X6,2015,Semi-Auto,22032,Petrol,570.0,25.4,4.4,36950
2575,19366,ford,Grand C-MAX,2017,Manual,11286,Petrol,30.0,54.3,1.0,13500
2576,19367,ford,Mustang,2020,Semi-Auto,672,Petrol,145.0,30.7,2.3,36500
2577,19368,skoda,Yeti,2016,Semi-Auto,30367,Petrol,125.0,51.4,1.2,12370
2578,19370,bmw,6 Series,2013,Automatic,36049,Diesel,160.0,49.6,3.0,16200
2579,19373,toyota,Avensis,2017,Manual,32819,Diesel,20.0,67.3,1.6,10499
2580,19376,toyota,Prius,2014,Automatic,47666,Hybrid,0.0,70.6,1.8,11750
2581,19377,skoda,Scala,2019,Semi-Auto,52,Petrol,145.0,45.6,1.5,20912
2582,19386,ford,Mustang,2019,Automatic,5000,Petrol,145.0,22.6,5.0,39998
2583,19387,toyota,Avensis,2016,Manual,86021,Diesel,20.0,67.3,1.6,7395
2584,19389,merc,CLS Class,2019,Semi-Auto,9400,Diesel,145.0,48.7,2.9,34900
2585,19397,toyota,Prius,2017,Automatic,11500,Hybrid,135.0,85.6,1.8,20995
2586,19398,ford,Edge,2018,Automatic,23703,Diesel,145.0,47.9,2.0,23795
2587,19401,merc,GL Class,2018,Manual,24600,Petrol,145.0,48.7,1.6,17999
2588,19402,merc,V Class,2017,Automatic,16000,Diesel,145.0,44.8,2.1,31980
2589,19405,audi,A7,2011,Automatic,63119,Diesel,145.0,53.3,3.0,11440
2590,19408,hyundi,IX20,2015,Manual,34123,Petrol,125.0,50.4,1.4,7498
2591,19410,bmw,7 Series,2012,Automatic,41000,Diesel,260.0,41.5,3.0,12495
2592,19411,merc,M Class,2015,Automatic,32245,Diesel,205.0,46.3,2.1,19900
2593,19412,ford,Grand Tourneo Connect,2019,Manual,15244,Diesel,145.0,61.4,1.5,16000
2594,19414,merc,GLS Class,2016,Automatic,25306,Diesel,305.0,37.2,3.0,35390
2595,19416,bmw,Z4,2020,Semi-Auto,1142,Petrol,145.0,33.2,3.0,50800
2596,19420,merc,GL Class,2017,Automatic,20117,Diesel,145.0,64.2,2.1,19299
2597,19422,ford,KA,2015,Manual,32711,Petrol,30.0,57.7,1.2,4960
2598,19423,audi,R8,2019,Semi-Auto,500,Petrol,145.0,21.4,5.2,125000
2599,19427,audi,Q8,2019,Automatic,3011,Diesel,145.0,32.8,3.0,77888
2600,19429,vw,Scirocco,2014,Manual,38248,Diesel,30.0,62.8,2.0,11242
2601,19430,merc,S Class,2017,Automatic,40952,Diesel,160.0,50.4,3.0,29890
2602,19431,skoda,Kamiq,2019,Automatic,2074,Petrol,145.0,43.5,1.5,21999
2603,19435,skoda,Kamiq,2020,Manual,1000,Petrol,145.0,46.3,1.5,20991
2604,19440,bmw,i8,2019,Automatic,2277,Hybrid,140.0,141.2,1.5,64750
2605,19441,merc,CLS Class,2013,Automatic,69300,Diesel,150.0,54.3,2.1,11900
2606,19444,merc,X-CLASS,2019,Automatic,8974,Diesel,260.0,35.8,2.3,24991
